,from,to,pval,fdr,value
1203,AT1G71260,AT2G19800,0.002997002997003,0.0141540277903914,2
1204,AT2G37060,AT5G59570,0.004995004995005,0.0174154704356047,2
1205,mean_AT5G07810-AT1G74890,AT5G59570,0.000999000999000999,0.00868587479466141,2
1206,AT1G71030,AT2G42930,0.000999000999000999,0.00868587479466141,2
1207,AT3G51910,AT2G20142,0.000999000999000999,0.00868587479466141,2
1208,AT2G21710,ATMG01190,0.000999000999000999,0.00868587479466141,2
1209,AT4G21550,AT5G27330,0.000999000999000999,0.00868587479466141,2
1210,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G56550,0.001998001998002,0.0124306830893657,2
1211,AT1G62300,AT1G56550,0.002997002997003,0.0141540277903914,2
1212,AT2G33710,AT1G56550,0.015984015984016,0.0335842115417444,2
1213,AT4G36930,AT2G37530,0.016983016983017,0.0348378176611148,2
1214,AT5G43290,AT2G37530,0.003996003996004,0.015816564387993,2
1215,AT1G07050,AT2G37530,0.00899100899100899,0.0239223004908024,2
1216,AT3G23230,AT3G27355,0.000999000999000999,0.00868587479466141,2
1217,AT4G00940,AT5G28237,0.018981018981019,0.0370700727843585,2
1218,AT1G71260,AT3G46700,0.000999000999000999,0.00868587479466141,2
1219,AT1G16530,AT1G60970,0.001998001998002,0.0124306830893657,2
1220,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT1G60970,0.000999000999000999,0.00868587479466141,2
1221,AT5G43290,AT4G30090,0.004995004995005,0.0174154704356047,2
1222,AT1G71030,AT4G30090,0.003996003996004,0.015816564387993,2
1223,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT5G06150,0.003996003996004,0.015816564387993,2
1224,AT1G14580,AT5G06150,0.00599400599400599,0.0190160984054114,2
1225,mean_AT1G01060-AT3G09600-AT5G24110-AT3G12910-AT5G56960-AT1G20693-AT2G37430,AT5G36907,0.001998001998002,0.0124306830893657,2
1226,AT1G71260,AT5G36907,0.003996003996004,0.015816564387993,2
1227,mean_AT4G00150-AT1G74930,AT1G08930,0.000999000999000999,0.00868587479466141,2
1228,AT2G28500,AT1G32950,0.001998001998002,0.0124306830893657,2
1229,mean_AT2G20880-AT4G28140,AT1G32950,0.001998001998002,0.0124306830893657,2
1230,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,ATMG01220,0.000999000999000999,0.00868587479466141,2
1231,AT3G51910,AT3G59530,0.000999000999000999,0.00868587479466141,2
1232,mean_AT1G78930-AT5G44260-AT4G25470-AT1G57560,AT5G14690,0.001998001998002,0.0124306830893657,2
1233,mean_AT1G01060-AT3G09600-AT5G24110-AT3G12910-AT5G56960-AT1G20693-AT2G37430,AT5G14690,0.001998001998002,0.0124306830893657,2
1234,AT5G43290,AT1G67800,0.000999000999000999,0.00868587479466141,2
1235,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G67800,0.000999000999000999,0.00868587479466141,2
1236,mean_AT5G03740-AT1G56170,AT1G67800,0.001998001998002,0.0124306830893657,2
1237,mean_AT5G03740-AT1G56170,AT4G23030,0.000999000999000999,0.00868587479466141,2
1238,mean_AT5G07810-AT1G74890,AT4G07995,0.00599400599400599,0.0190160984054114,2
1239,mean_AT1G78930-AT5G44260-AT4G25470-AT1G57560,AT4G07995,0.004995004995005,0.0174154704356047,2
1240,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT4G07995,0.003996003996004,0.015816564387993,2
1241,AT1G62310,AT1G18370,0.000999000999000999,0.00868587479466141,2
1242,AT3G07650,AT1G47510,0.000999000999000999,0.00868587479466141,2
1243,AT5G59570,AT1G47510,0.010989010989011,0.0267704159849529,2
1244,AT3G07650,AT4G33070,0.000999000999000999,0.00868587479466141,2
1245,AT5G24330,AT5G54148,0.000999000999000999,0.00868587479466141,2
1246,AT4G18170,AT1G74220,0.004995004995005,0.0174154704356047,2
1247,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT4G23200,0.002997002997003,0.0141540277903914,2
1248,mean_AT5G07810-AT1G74890,AT4G23200,0.014985014985015,0.0322348458994422,2
1249,AT2G33710,AT4G23200,0.001998001998002,0.0124306830893657,2
1250,AT1G07050,AT2G02010,0.003996003996004,0.015816564387993,2
1251,mean_AT4G00150-AT1G74930,AT2G02010,0.001998001998002,0.0124306830893657,2
1252,mean_AT1G01060-AT3G09600-AT5G24110-AT3G12910-AT5G56960-AT1G20693-AT2G37430,AT2G20870,0.003996003996004,0.015816564387993,2
1253,AT4G36930,AT2G20870,0.002997002997003,0.0141540277903914,2
1254,AT1G71260,AT3G51240,0.000999000999000999,0.00868587479466141,2
1255,AT5G49330,AT4G29880,0.000999000999000999,0.00868587479466141,2
1256,AT1G71030,AT1G08160,0.000999000999000999,0.00868587479466141,2
1257,mean_AT1G78930-AT5G44260-AT4G25470-AT1G57560,AT5G01740,0.000999000999000999,0.00868587479466141,2
1258,AT1G07050,AT2G29130,0.004995004995005,0.0174154704356047,2
1259,AT4G21550,AT2G29130,0.001998001998002,0.0124306830893657,2
1260,mean_AT4G01720-AT5G46350-AT3G17609,AT4G14650,0.000999000999000999,0.00868587479466141,2
1261,AT5G03720,AT3G22600,0.003996003996004,0.015816564387993,2
1262,AT3G51910,AT3G22600,0.004995004995005,0.0174154704356047,2
1263,AT3G51910,AT4G03450,0.000999000999000999,0.00868587479466141,2
1264,AT4G18170,AT1G15870,0.000999000999000999,0.00868587479466141,2
1265,mean_AT4G01720-AT5G46350-AT3G17609,AT3G02640,0.00599400599400599,0.0190160984054114,2
1266,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT3G02640,0.002997002997003,0.0141540277903914,2
1267,AT1G14580,AT3G02640,0.000999000999000999,0.00868587479466141,2
1268,mean_AT1G78930-AT5G44260-AT4G25470-AT1G57560,AT2G34440,0.001998001998002,0.0124306830893657,2
1269,mean_AT1G01060-AT3G09600-AT5G24110-AT3G12910-AT5G56960-AT1G20693-AT2G37430,AT2G34440,0.001998001998002,0.0124306830893657,2
1270,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT4G35685,0.000999000999000999,0.00868587479466141,2
1271,mean_AT1G01060-AT3G09600-AT5G24110-AT3G12910-AT5G56960-AT1G20693-AT2G37430,AT4G35685,0.004995004995005,0.0174154704356047,2
1272,mean_AT4G01720-AT5G46350-AT3G17609,AT5G05580,0.000999000999000999,0.00868587479466141,2
1273,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT5G05580,0.000999000999000999,0.00868587479466141,2
1274,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT1G22370,0.000999000999000999,0.00868587479466141,2
1275,AT1G14580,AT1G22370,0.004995004995005,0.0174154704356047,2
1276,AT1G62310,AT1G22370,0.003996003996004,0.015816564387993,2
1277,AT1G29860,AT5G38210,0.00899100899100899,0.0239223004908024,2
1278,mean_AT5G03740-AT1G56170,AT5G38210,0.00599400599400599,0.0190160984054114,2
1279,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT5G38210,0.001998001998002,0.0124306830893657,2
1280,AT1G62300,AT5G38210,0.00799200799200799,0.0223819307377259,2
1281,mean_AT2G26150-AT3G24500-AT4G11660-AT4G34530-AT3G46640-AT3G23150-AT1G73830-AT5G05410-AT1G22190-AT1G49130-AT1G72650,AT2G42395,0.003996003996004,0.015816564387993,2
1282,AT5G44210,AT2G42395,0.001998001998002,0.0124306830893657,2
1283,AT3G51910,AT4G27970,0.003996003996004,0.015816564387993,2
1284,AT1G07050,AT4G27970,0.004995004995005,0.0174154704356047,2
1285,AT3G51910,AT1G09080,0.000999000999000999,0.00868587479466141,2
1286,mean_AT5G03740-AT1G56170,AT3G04960,0.000999000999000999,0.00868587479466141,2
1287,AT2G33710,AT2G15390,0.001998001998002,0.0124306830893657,2
1288,mean_AT5G03740-AT1G56170,AT2G15390,0.002997002997003,0.0141540277903914,2
1289,AT5G43290,AT4G21390,0.004995004995005,0.0174154704356047,2
1290,mean_AT5G03740-AT1G56170,AT4G21390,0.001998001998002,0.0124306830893657,2
1291,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT4G21390,0.004995004995005,0.0174154704356047,2
1292,AT1G29860,AT4G21390,0.016983016983017,0.0348378176611148,2
1293,AT1G62300,AT4G21390,0.00899100899100899,0.0239223004908024,2
1294,mean_AT2G26150-AT3G24500-AT4G11660-AT4G34530-AT3G46640-AT3G23150-AT1G73830-AT5G05410-AT1G22190-AT1G49130-AT1G72650,AT2G30766,0.021978021978022,0.0402736593212784,2
1295,AT2G21710,AT5G08490,0.00899100899100899,0.0239223004908024,2
1296,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT1G04220,0.000999000999000999,0.00868587479466141,2
1297,mean_AT5G07810-AT1G74890,AT1G32350,0.000999000999000999,0.00868587479466141,2
1298,AT2G21710,ATMG00410,0.000999000999000999,0.00868587479466141,2
1299,AT1G62310,AT3G22100,0.00799200799200799,0.0223819307377259,2
1300,AT5G43290,AT3G22100,0.004995004995005,0.0174154704356047,2
1301,AT1G07050,AT3G22100,0.00999000999000999,0.0254714610542831,2
1302,AT4G21550,AT1G77760,0.000999000999000999,0.00868587479466141,2
1303,mean_AT4G01720-AT5G46350-AT3G17609,AT1G77760,0.003996003996004,0.015816564387993,2
1304,AT3G22100,AT3G29637,0.000999000999000999,0.00868587479466141,2
1305,AT2G33710,AT5G05300,0.000999000999000999,0.00868587479466141,2
1306,AT3G23230,AT5G05300,0.002997002997003,0.0141540277903914,2
1307,mean_AT5G03740-AT1G56170,AT2G44370,0.000999000999000999,0.00868587479466141,2
1308,AT3G07650,AT3G59350,0.000999000999000999,0.00868587479466141,2
1309,AT2G40740,AT2G35000,0.001998001998002,0.0124306830893657,2
1310,AT1G29860,AT2G35000,0.00999000999000999,0.0254714610542831,2
1311,mean_AT1G78930-AT5G44260-AT4G25470-AT1G57560,AT3G03130,0.000999000999000999,0.00868587479466141,2
1312,AT2G33710,AT2G15490,0.000999000999000999,0.00868587479466141,2
1313,AT3G23230,AT4G23420,0.012987012987013,0.0293337097684924,2
1314,AT3G07650,AT4G23420,0.004995004995005,0.0174154704356047,2
1315,AT2G33710,AT4G11890,0.000999000999000999,0.00868587479466141,2
1316,mean_AT1G01060-AT3G09600-AT5G24110-AT3G12910-AT5G56960-AT1G20693-AT2G37430,AT5G66590,0.000999000999000999,0.00868587479466141,2
1317,AT3G51910,AT1G78830,0.002997002997003,0.0141540277903914,2
1318,AT4G00870,AT1G78830,0.001998001998002,0.0124306830893657,2
1319,AT3G23230,AT4G00670,0.000999000999000999,0.00868587479466141,2
1320,AT1G71260,AT2G07675,0.000999000999000999,0.00868587479466141,2
1321,AT3G22100,mean_AT4G00150-AT1G74930,0.000999000999000999,0.00868587479466141,2
1322,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT1G73040,0.000999000999000999,0.00868587479466141,2
1323,AT5G43290,AT3G59730,0.000999000999000999,0.00868587479466141,2
1324,mean_AT5G03740-AT1G56170,AT5G67020,0.000999000999000999,0.00868587479466141,2
1325,AT2G21710,AT2G07741,0.002997002997003,0.0141540277903914,2
1326,AT5G13790,AT2G07741,0.002997002997003,0.0141540277903914,2
1327,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT5G54710,0.000999000999000999,0.00868587479466141,2
1328,AT2G33710,AT5G54710,0.000999000999000999,0.00868587479466141,2
1329,AT5G13790,AT5G03130,0.001998001998002,0.0124306830893657,2
1330,mean_AT2G20880-AT4G28140,AT5G03130,0.002997002997003,0.0141540277903914,2
1331,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G14780,0.001998001998002,0.0124306830893657,2
1332,AT1G29860,AT1G14780,0.002997002997003,0.0141540277903914,2
1333,mean_AT5G03740-AT1G56170,AT1G14780,0.00999000999000999,0.0254714610542831,2
1334,AT2G21710,AT2G07806,0.000999000999000999,0.00868587479466141,2
1335,AT3G51910,AT5G06820,0.000999000999000999,0.00868587479466141,2
1336,AT1G71030,AT3G62950,0.000999000999000999,0.00868587479466141,2
1337,AT1G62300,AT3G21780,0.003996003996004,0.015816564387993,2
1338,mean_AT5G03740-AT1G56170,AT3G21780,0.001998001998002,0.0124306830893657,2
1339,mean_AT4G00150-AT1G74930,AT5G61900,0.01998001998002,0.0383365480318389,2
1340,AT3G22100,AT5G61900,0.00799200799200799,0.0223819307377259,2
1341,AT1G62310,AT5G61900,0.00999000999000999,0.0254714610542831,2
1342,AT1G71260,AT3G04220,0.00799200799200799,0.0223819307377259,2
1343,mean_AT2G26150-AT3G24500-AT4G11660-AT4G34530-AT3G46640-AT3G23150-AT1G73830-AT5G05410-AT1G22190-AT1G49130-AT1G72650,AT3G04220,0.010989010989011,0.0267704159849529,2
1344,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G74790,0.003996003996004,0.015816564387993,2
1345,AT2G33710,AT1G74790,0.003996003996004,0.015816564387993,2
1346,AT3G23230,AT1G74790,0.004995004995005,0.0174154704356047,2
1347,AT4G00870,AT2G07727,0.000999000999000999,0.00868587479466141,2
1348,AT5G49330,AT1G04180,0.000999000999000999,0.00868587479466141,2
1349,mean_AT1G78930-AT5G44260-AT4G25470-AT1G57560,AT3G28220,0.00599400599400599,0.0190160984054114,2
1350,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT3G28220,0.00599400599400599,0.0190160984054114,2
1351,mean_AT5G07810-AT1G74890,AT3G28220,0.001998001998002,0.0124306830893657,2
1352,mean_AT1G01060-AT3G09600-AT5G24110-AT3G12910-AT5G56960-AT1G20693-AT2G37430,AT5G59670,0.000999000999000999,0.00868587479466141,2
1353,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT3G09220,0.000999000999000999,0.00868587479466141,2
1354,AT2G33710,AT5G22300,0.00799200799200799,0.0223819307377259,2
1355,AT5G43290,AT5G22300,0.003996003996004,0.015816564387993,2
1356,AT4G32280,AT5G22300,0.01998001998002,0.0383365480318389,2
1357,AT5G43290,AT3G54150,0.000999000999000999,0.00868587479466141,2
1358,AT1G62310,AT1G74870,0.000999000999000999,0.00868587479466141,2
1359,mean_AT1G01060-AT3G09600-AT5G24110-AT3G12910-AT5G56960-AT1G20693-AT2G37430,AT5G05270,0.004995004995005,0.0174154704356047,2
1360,AT5G44210,AT5G05270,0.002997002997003,0.0141540277903914,2
1361,AT3G07650,AT5G59845,0.000999000999000999,0.00868587479466141,2
1362,AT1G14580,AT4G02800,0.001998001998002,0.0124306830893657,2
1363,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT4G02800,0.002997002997003,0.0141540277903914,2
1364,AT3G51910,AT2G14900,0.000999000999000999,0.00868587479466141,2
1365,AT5G24330,AT2G04800,0.000999000999000999,0.00868587479466141,2
1366,mean_AT1G01060-AT3G09600-AT5G24110-AT3G12910-AT5G56960-AT1G20693-AT2G37430,AT1G51820,0.001998001998002,0.0124306830893657,2
1367,mean_AT2G20880-AT4G28140,AT4G11400,0.000999000999000999,0.00868587479466141,2
1368,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT4G23290,0.000999000999000999,0.00868587479466141,2
1369,mean_AT4G01720-AT5G46350-AT3G17609,AT4G23290,0.000999000999000999,0.00868587479466141,2
1370,AT1G14580,AT4G23290,0.001998001998002,0.0124306830893657,2
1371,AT5G59570,AT1G23050,0.004995004995005,0.0174154704356047,2
1372,mean_AT5G07810-AT1G74890,AT1G23050,0.002997002997003,0.0141540277903914,2
1373,AT5G03720,AT1G21940,0.000999000999000999,0.00868587479466141,2
1374,AT2G33710,AT2G19190,0.000999000999000999,0.00868587479466141,2
1375,AT2G37060,mean_AT2G20880-AT4G28140,0.000999000999000999,0.00868587479466141,2
1376,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT3G23870,0.000999000999000999,0.00868587479466141,2
1377,mean_AT5G03740-AT1G56170,AT4G33050,0.000999000999000999,0.00868587479466141,2
1378,AT1G29860,AT4G33050,0.012987012987013,0.0293337097684924,2
1379,AT2G33710,AT4G33050,0.004995004995005,0.0174154704356047,2
1380,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT4G27670,0.000999000999000999,0.00868587479466141,2
1381,AT5G13790,AT5G49330,0.000999000999000999,0.00868587479466141,2
1382,mean_AT5G03740-AT1G56170,AT5G49330,0.003996003996004,0.015816564387993,2
1383,AT2G21710,ATMG00560,0.000999000999000999,0.00868587479466141,2
1384,mean_AT4G01720-AT5G46350-AT3G17609,AT1G01370,0.000999000999000999,0.00868587479466141,2
1385,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT2G22860,0.001998001998002,0.0124306830893657,2
1386,AT1G07050,AT3G28630,0.002997002997003,0.0141540277903914,2
1387,mean_AT4G00150-AT1G74930,AT3G28630,0.003996003996004,0.015816564387993,2
1388,AT4G21550,AT3G12870,0.000999000999000999,0.00868587479466141,2
1389,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT3G48720,0.000999000999000999,0.00868587479466141,2
1390,AT5G49330,AT2G04070,0.001998001998002,0.0124306830893657,2
1391,AT1G07050,AT2G36730,0.001998001998002,0.0124306830893657,2
1392,AT4G21550,AT2G36730,0.001998001998002,0.0124306830893657,2
1393,mean_AT1G78930-AT5G44260-AT4G25470-AT1G57560,AT3G44753,0.000999000999000999,0.00868587479466141,2
1394,AT5G49330,AT5G42146,0.001998001998002,0.0124306830893657,2
1395,mean_AT5G03740-AT1G56170,AT5G42146,0.004995004995005,0.0174154704356047,2
1396,AT4G21550,AT1G34460,0.000999000999000999,0.00868587479466141,2
1397,AT2G34440,AT1G05440,0.000999000999000999,0.00868587479466141,2
1398,AT3G51910,AT4G01335,0.000999000999000999,0.00868587479466141,2
1399,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT3G60730,0.000999000999000999,0.00868587479466141,2
1400,AT1G14580,AT2G36750,0.000999000999000999,0.00868587479466141,2
1401,AT1G07050,AT4G03940,0.000999000999000999,0.00868587479466141,2
1402,AT1G62310,AT1G20230,0.000999000999000999,0.00868587479466141,2
1403,AT3G23230,AT5G02065,0.000999000999000999,0.00868587479466141,2
1404,AT5G43290,AT1G57630,0.000999000999000999,0.00868587479466141,2
1405,AT5G24330,AT1G16530,0.000999000999000999,0.00868587479466141,2
1406,AT4G21550,AT4G36520,0.000999000999000999,0.00868587479466141,2
1407,mean_AT5G07810-AT1G74890,AT3G27400,0.000999000999000999,0.00868587479466141,2
1408,mean_AT5G07810-AT1G74890,AT5G07330,0.000999000999000999,0.00868587479466141,2
1409,AT1G62300,AT5G19410,0.000999000999000999,0.00868587479466141,2
1410,mean_AT5G03740-AT1G56170,AT3G61920,0.004995004995005,0.0174154704356047,2
1411,AT5G49330,AT3G61920,0.002997002997003,0.0141540277903914,2
1412,mean_AT4G00150-AT1G74930,AT3G50120,0.000999000999000999,0.00868587479466141,2
1413,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT2G37710,0.000999000999000999,0.00868587479466141,2
1414,AT5G02320,AT1G55980,0.000999000999000999,0.00868587479466141,2
1415,AT4G00870,AT3G18510,0.000999000999000999,0.00868587479466141,2
1416,AT3G07650,AT1G10417,0.000999000999000999,0.00868587479466141,2
1417,AT4G21550,AT1G52530,0.000999000999000999,0.00868587479466141,2
1418,AT4G00870,ATMG00510,0.000999000999000999,0.00868587479466141,2
